gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,sex,age
GSE76381,GSM2271352,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271353,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271354,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271355,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271356,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271357,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271358,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271359,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271360,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271361,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271362,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271363,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271364,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271365,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271366,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271367,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271368,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271369,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271370,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271371,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271372,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271373,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271374,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271375,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271376,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271377,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271378,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271379,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271380,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271381,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271382,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271383,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271384,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271385,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271386,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271387,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271388,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271389,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271390,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271391,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271392,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271393,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271394,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271395,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271396,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271397,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271398,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271399,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271400,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271401,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271402,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271403,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271404,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271405,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271406,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271407,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271408,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271409,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271410,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271411,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271412,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271413,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271414,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271415,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271416,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271417,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271418,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271419,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271420,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271421,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271422,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271423,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271424,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271425,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271426,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271427,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271428,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271429,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271430,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271431,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271432,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271433,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271434,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271435,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271436,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271437,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271438,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271439,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271440,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271441,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271442,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271443,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271444,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271445,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271446,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271447,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271448,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271449,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271450,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271451,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271452,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271453,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271454,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271455,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271456,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271457,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271459,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271462,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271464,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271465,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271466,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271467,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271468,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271469,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271470,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271471,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271472,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271473,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271474,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271475,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271476,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271477,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271478,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271479,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271480,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271481,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271482,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271483,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271484,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271485,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271486,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271487,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271488,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271489,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271490,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271491,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271492,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271493,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271494,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271495,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271496,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271497,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271498,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271499,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271500,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271501,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271502,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271503,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271504,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271505,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271506,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271507,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271508,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271509,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271510,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271511,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271512,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271513,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271514,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271515,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271516,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271517,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271518,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271519,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271520,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271521,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271522,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271523,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271524,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271525,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271526,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271527,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271528,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271529,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271530,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271531,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271532,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271533,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271534,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271535,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271536,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271537,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271538,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271539,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271540,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271541,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271542,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271543,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271544,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271545,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271546,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271547,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271548,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271549,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271550,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271551,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271552,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271553,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271554,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271555,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271556,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271557,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271558,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271559,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271560,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271561,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271562,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271563,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271564,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271565,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271566,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271567,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271568,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271569,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271570,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271571,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271572,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271573,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271574,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271575,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271576,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271577,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271578,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271579,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271580,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271581,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271582,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271583,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271584,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271585,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271586,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271587,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271588,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271589,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271590,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271591,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271592,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271593,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271594,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271595,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271596,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271597,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271598,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271599,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271600,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271601,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271602,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271603,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271604,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271605,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271606,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271607,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271608,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271609,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271610,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271611,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271612,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271613,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271614,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271615,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271616,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271617,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271618,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271619,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271620,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271621,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271622,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271623,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271624,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271625,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271626,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271627,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271628,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271629,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271630,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271631,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271632,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271633,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271634,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271635,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271636,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271637,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271638,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271639,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271640,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271641,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271642,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271643,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271644,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271645,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271646,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271647,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271648,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271649,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271650,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271651,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271652,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271653,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271654,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271655,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271656,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271657,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271658,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271659,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271660,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271661,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271662,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271663,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271664,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271665,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271666,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271667,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271668,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271669,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271670,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271671,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271672,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271673,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271674,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271675,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271676,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271677,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271678,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271679,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271680,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271681,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271682,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271683,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271684,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271685,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271686,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271687,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271688,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271689,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271690,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271691,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271692,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271693,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271694,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271695,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271696,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271697,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271698,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271699,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271700,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271701,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271702,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271703,stem cells,Homo sapiens,NONE,stem cells,?,0d
